sector,source_type,source_name,title,text,cleaned_text,Cost & ROI,Security & Privacy,Scalability & Tech,Sustainability & Green
business,Academic Paper,arXiv Repository,TwinBI: An Agentic Digital Twin for Efficient Augmented Interactions with Business Intelligence Dashboards,"Business intelligence (BI) increasingly combines dashboard interaction with LLM-based assistance, but these two modes often fall out of sync during multi-step analysis. As users switch between direct dashboard manipulation and natural-language queries, it becomes difficult to preserve a consistent analytical state across filters, hierarchies, metrics, and chart context. We present TwinBI, an agentic digital-twin framework that couples an LLM-based agent system with an executable BI dashboard state. TwinBI unifies conversational interaction, dashboard manipulation, semantic grounding, and provenance tracking through a shared analytical state reconstructed from a unified interaction log. It also exposes artifacts such as schema views, SQL, logs, and an /insights command for state-grounded analytical summaries. We evaluate TwinBI in two complementary ways. In a controlled A/B benchmark with the same backbone agent, TwinBI improves exact-match accuracy from 43.3% to 63.3%, partial-credit accuracy from 48.3% to 70.8%, and substantially reduces timeout rate from 40.0% to 10.0% relative to Dashboard alone. In a usability study, participants benefited from the integrated dashboard-and-chat workflow, with high task accuracy, moderate workload, and favorable ratings for state-aware interaction mechanisms. These results suggest that TwinBI improves both agent-level analytical reliability and user-facing analytical support by turning visible dashboard state into richer actionable context. Our dataset and source code are available at: https://github.com/simonjisu/TwinBI",business intelligence bi increasingly combines dashboard interaction llmbased assistance two modes often fall sync multistep analysis users switch direct dashboard manipulation naturallanguage queries becomes difficult preserve consistent analytical state across filters hierarchies metrics chart context present twinbi agentic digitaltwin framework couples llmbased agent system executable bi dashboard state twinbi unifies conversational interaction dashboard manipulation semantic grounding provenance tracking shared analytical state reconstructed unified interaction log also exposes artifacts schema views sql logs insights command stategrounded analytical summaries evaluate twinbi two complementary ways controlled ab benchmark backbone agent twinbi improves exactmatch accuracy partialcredit accuracy substantially reduces timeout rate relative dashboard alone usability study participants benefited integrated dashboardandchat workflow high task accuracy moderate workload favorable ratings stateaware interaction mechanisms results suggest twinbi improves agentlevel analytical reliability userfacing analytical support turning visible dashboard state richer actionable context dataset source code available,,,,
business,Academic Paper,arXiv Repository,Digital twin and extended reality for teleoperation of the electric vehicle battery disassembly,"Disassembling and sorting Electric Vehicle Batteries (EVBs) supports a sustainable transition to electric vehicles by enabling a closed-loop supply chain. Currently, the manual disassembly process exposes workers to hazards, including electrocution and toxic chemicals. We propose a teleoperated system for the safe disassembly and sorting of EVBs. A human-in-the-loop can create and save disassembly sequences for unknown EVB types, enabling future automation. An RGB camera aligns the physical and digital twins of the EVB, and the digital twin of the robot is based on the Robot Operating System (ROS) middleware. This hybrid approach combines teleoperation and automation to improve safety, adaptability, and efficiency in EVB disassembly and sorting. The economic contribution is realized by reducing labor dependency and increasing throughput in battery recycling. An online pilot study was set up to evaluate the usability of the presented approach, and the results demonstrate the potential as a user-friendly solution.",disassembling sorting electric vehicle batteries evbs supports sustainable transition electric vehicles enabling closedloop supply chain currently manual disassembly process exposes workers hazards including electrocution toxic chemicals propose teleoperated system safe disassembly sorting evbs humanintheloop create save disassembly sequences unknown evb types enabling future automation rgb camera aligns physical digital twins evb digital twin robot based robot operating system ros middleware hybrid approach combines teleoperation automation improve safety adaptability efficiency evb disassembly sorting economic contribution realized reducing labor dependency increasing throughput battery recycling online pilot study set evaluate usability presented approach results demonstrate potential userfriendly solution,,,,
business,Academic Paper,arXiv Repository,Sandbox-Enabled Digital Twin for Cyber-Physical Systems,"Firmware/software in cyber-physical system (CPS) embedded devices/controllers can have vulnerabilities stemming from multiple sources such as weak security practices, outdated libraries, or supply chain attacks that induce adversarial effects under plant state-based triggers. However, pre-deployment validation of CPS controllers typically relies on digital twins that model controller logic as a black box. On the other hand, side channel monitoring and anomaly detection of CPS controller firmware/software is complementary, but is typically exercised with synthetic inputs or under specific CPS operational profiles and does not simultaneously track software execution and CPS plant evolution. To bridge this gap, we present a closed-loop digital twin framework that hosts unmodified controller binaries in a Linux sandbox (SaMOSA) with its I/O rerouted to an external plant simulator. The framework captures four time-synchronized side channels (hardware performance counters, system calls, disk activity, network activity) alongside plant state and provides orchestration hooks for automated, repeatable, parameterized runs. We demonstrate the framework on an OpenPLC runtime controlling a Modbus-connected IEEE 14-bus power system, and also briefly discuss application to robotics systems. The synchronized traces correlate internal controller execution with plant events, providing an observability foundation for online testing, coverage analysis, and vulnerability detection.",firmwaresoftware cyberphysical system cps embedded devicescontrollers vulnerabilities stemming multiple sources weak security practices outdated libraries supply chain attacks induce adversarial effects plant statebased triggers however predeployment validation cps controllers typically relies digital twins model controller logic black box hand side channel monitoring anomaly detection cps controller firmwaresoftware complementary typically exercised synthetic inputs specific cps operational profiles simultaneously track software execution cps plant evolution bridge gap present closedloop digital twin framework hosts unmodified controller binaries linux sandbox samosa io rerouted external plant simulator framework captures four timesynchronized side channels hardware performance counters system calls disk activity network activity alongside plant state provides orchestration hooks automated repeatable parameterized runs demonstrate framework openplc runtime controlling modbusconnected ieee bus power system also briefly discuss application robotics systems synchronized traces correlate internal controller execution plant events providing observability foundation online testing coverage analysis vulnerability detection,,-0.637,,
business,Academic Paper,arXiv Repository,ICtoken: An NFT for Hardware IP Protection,"Protecting integrated circuits (ICs) from piracy and theft throughout their lifecycle is a persistent and complex challenge. In order to safeguard against illicit piracy attacks, this work proposes a novel framework utilizing Non-Fungible Tokens (NFTs) called ICtokens, uniquely linked to their corresponding physical ICs. Each ICtoken contains comprehensive information, including authentication data, supply chain stage and status, ownership details, and other IC metadata, while also making provision for the secure integration of a logic-locking key. Designed to be publicly logged, ICtokens securely obscure metering information without compromising functionality. In addition, the ICtracker, a distributed ledger technology powered by a swift and energy-efficient consortium blockchain, is used to register and manage ICtokens and their respective owners, tracking all associated interactions. This robust ledger guarantees the traceability and auditing of ICtokens while simultaneously developing a product-level NFT at every transaction point within the supply chain. Consequently, a scalable framework is established, creating unique, immutable digital twins for ICs and IC-embedded products in the form of ICtokens and their transactions. This provides a robust and reliable supply chain trail back to the original IP owner, while also offering unprecedented assurance to consumers of IC-embedded products. The rich information contained within ICtokens facilitates more detailed audits than previous proposals for IC supply chain monitoring. A proof-of-concept, implemented as an open-source solution, ensures the ease of adoption of the proposed framework.",protecting integrated circuits ics piracy theft throughout lifecycle persistent complex challenge order safeguard illicit piracy attacks work proposes novel framework utilizing nonfungible tokens nfts called ictokens uniquely linked corresponding physical ics ictoken contains comprehensive information including authentication data supply chain stage status ownership details ic metadata also making provision secure integration logiclocking key designed publicly logged ictokens securely obscure metering information without compromising functionality addition ictracker distributed ledger technology powered swift energyefficient consortium blockchain used register manage ictokens respective owners tracking associated interactions robust ledger guarantees traceability auditing ictokens simultaneously developing productlevel nft every transaction point within supply chain consequently scalable framework established creating unique immutable digital twins ics icembedded products form ictokens transactions provides robust reliable supply chain trail back original ip owner also offering unprecedented assurance consumers icembedded products rich information contained within ictokens facilitates detailed audits previous proposals ic supply chain monitoring proofofconcept implemented opensource solution ensures ease adoption proposed framework,,,0.981,0.981
business,Academic Paper,arXiv Repository,Implementation of Autonomous Supply Chains for Digital Twinning: a Multi-Agent Approach,"Trade disruptions, the pandemic, and the Ukraine war over the past years have adversely affected global supply chains, revealing their vulnerability. Autonomous supply chains are an emerging topic that has gained attention in industry and academia as a means of increasing their monitoring and robustness. While many theoretical frameworks exist, there is only sparse work to facilitate generalisable technical implementation. We address this gap by investigating multi-agent system approaches for implementing autonomous supply chains, presenting an autonomous economic agent-based technical framework. We illustrate this framework with a prototype, studied in a perishable food supply chain scenario, and discuss possible extensions.",trade disruptions pandemic ukraine war past years adversely affected global supply chains revealing vulnerability autonomous supply chains emerging topic gained attention industry academia means increasing monitoring robustness many theoretical frameworks exist sparse work facilitate generalisable technical implementation address gap investigating multiagent system approaches implementing autonomous supply chains presenting autonomous economic agentbased technical framework illustrate framework prototype studied perishable food supply chain scenario discuss possible extensions,,,,
business,Academic Paper,arXiv Repository,Bridging the Linear-Quadratic Gap: A Quantum-Classical Hybrid Approach to Robust Supply Chain Design,"The design of supply chain networks in densely populated urban logistics systems faces a timely dilemma: the traditional optimisation approaches are effective to maximise the level of demand perfusion, but they are limited to embracing large expenses in overlapping the facilities and cannibalisation in the market. When tested on a high-fidelity digital twin of the Delhi NCR road network of thirty candidate sites, we establish that Classical Greedy algorithms using the theoretical maximum demand of (473 units) lack any theoretical overlap penalty, but incur a prohibitive overlap penalty (5.08). Here, in comparison, the Quantum-Inspired solution only losses 3.2% of demand (450 compared to 465 units relative to the optimal solution), but the solution preserves 21.8% less operational overlap risk (3.26 compared to 4.17), which can be viewed as a 35.8% improvement compared to the Greedy solution. Geospatial analysis shows that it can be attributed to a shift in strategies: This, in contrast to Classical approaches, which focus on locating facilities in the high-density central areas (North/Central Delhi), the quantum-inspired solver autonomously chooses the diversified topology of the North-south network, penetrating into the underserved periphery growth markets. This is a spatially balanced arrangement which is congruent to the polycentric structure of modern time megacities, and displays better stability to volatility in demand. We have shown that quantum-inspired optimisation methods can close the so-called Linear-Quadratic Gap phenomenon, i.e. the systematic inability of greedy methods to capture the actual quadratic interactions between facilities, and offer a way of computing the pathway to operationally robust and risk-optimised supply chain networks in dense urban conditions.",design supply chain networks densely populated urban logistics systems faces timely dilemma traditional optimisation approaches effective maximise level demand perfusion limited embracing large expenses overlapping facilities cannibalisation market tested highfidelity digital twin delhi ncr road network thirty candidate sites establish classical greedy algorithms using theoretical maximum demand units lack theoretical overlap penalty incur prohibitive overlap penalty comparison quantuminspired solution losses demand compared units relative optimal solution solution preserves less operational overlap risk compared viewed improvement compared greedy solution geospatial analysis shows attributed shift strategies contrast classical approaches focus locating facilities highdensity central areas northcentral delhi quantuminspired solver autonomously chooses diversified topology northsouth network penetrating underserved periphery growth markets spatially balanced arrangement congruent polycentric structure modern time megacities displays better stability volatility demand shown quantuminspired optimisation methods close socalled linearquadratic gap phenomenon ie systematic inability greedy methods capture actual quadratic interactions facilities offer way computing pathway operationally robust riskoptimised supply chain networks dense urban conditions,,,,
business,Academic Paper,arXiv Repository,Improving GNSS Positioning in Challenging Urban Areas by Digital Twin Database Correction,"Accurate positioning technology is the foundation for industry and business applications. Although indoor and outdoor positioning techniques have been well studied separately, positioning performance in the intermediate period of changing the positioning environment is still challenging. This paper proposed a digital twin-aided positioning correction method for seamless positioning focusing on improving the receiver's outdoor positioning performance in urban areas, where the change of the positioning environment usually happens. The proposed algorithm will simulate the positioning solution for virtual receivers in a grid-based digital twin. Based on the simulated positioning solutions, a statistical model will be used to study the positioning characteristics and generate a correction information database for real receivers to improve their positioning performance. This algorithm has a low computation load on the receiver side and does not require a specially designed antenna, making it implementable for small-sized devices.",accurate positioning technology foundation industry business applications although indoor outdoor positioning techniques well studied separately positioning performance intermediate period changing positioning environment still challenging paper proposed digital twinaided positioning correction method seamless positioning focusing improving receivers outdoor positioning performance urban areas change positioning environment usually happens proposed algorithm simulate positioning solution virtual receivers gridbased digital twin based simulated positioning solutions statistical model used study positioning characteristics generate correction information database real receivers improve positioning performance algorithm low computation load receiver side require specially designed antenna making implementable smallsized devices,,,,
business,Academic Paper,arXiv Repository,SupplyNetPy: An Open-Source Python Library for High-Fidelity Modeling and Simulation of Arbitrary Supply Chain and Inventory Networks,"This paper introduces SupplyNetPy, an open-source, well-documented Python library for modeling and discrete-event simulation of supply chain networks with arbitrary multi-echelon structures. It supports multiple replenishment policies, perishable inventory, node disruptions, and stochastic demand and lead times. All components are extensible via inheritance. Users describe a supply chain as a graph with node and link attributes, while the library handles simulation, providing logs and extensive node and network level performance reports. This paper presents the motivation, design, key features, and architecture of SupplyNetPy, along with detailed validation results (against analytical benchmarks, a commercial tool, and a published case study). A key motivation behind SupplyNetPy's development is programmatic generation and simulation of complex models, enabling design-space exploration, what-if analysis, training data generation, and supply chain digital twins.",paper introduces supplynetpy opensource welldocumented python library modeling discreteevent simulation supply chain networks arbitrary multiechelon structures supports multiple replenishment policies perishable inventory node disruptions stochastic demand lead times components extensible via inheritance users describe supply chain graph node link attributes library handles simulation providing logs extensive node network level performance reports paper presents motivation design key features architecture supplynetpy along detailed validation results analytical benchmarks commercial tool published case study key motivation behind supplynetpys development programmatic generation simulation complex models enabling designspace exploration whatif analysis training data generation supply chain digital twins,,,,
business,Academic Paper,arXiv Repository,Digital Twin for Secure Semiconductor Lifecycle Management: Prospects and Applications,"The expansive globalization of the semiconductor supply chain has introduced numerous untrusted entities into different stages of a device's lifecycle. To make matters worse, the increase complexity in the design as well as aggressive time to market requirements of the newer generation of integrated circuits can lead either designers to unintentionally introduce security vulnerabilities or verification engineers to fail in detecting them earlier in the design lifecycle. These overlooked or undetected vulnerabilities can be exploited by malicious entities in subsequent stages of the lifecycle through an ever widening variety of hardware attacks. The ability to ascertain the provenance of these vulnerabilities, therefore, becomes a pressing issue when the security assurance across the whole lifecycle is required to be ensured. We posit that if there is a malicious or unintentional breach of security policies of a device, it will be reflected in the form of anomalies in the traditional design, verification and testing activities throughout the lifecycle. With that, a digital simulacrum of a device's lifecycle, called a digital twin (DT), can be formed by the data gathered from different stages to secure the lifecycle of the device. In this paper, we put forward a realization of intertwined relationships of security vulnerabilities with data available from the silicon lifecycle and formulate different components of an AI driven DT framework. The proposed DT framework leverages these relationships and relational learning to achieve Forward and Backward Trust Analysis functionalities enabling security aware management of the entire lifecycle. Finally, we provide potential future research avenues and challenges for realization of the digital twin framework to enable secure semiconductor lifecycle management.",expansive globalization semiconductor supply chain introduced numerous untrusted entities different stages devices lifecycle make matters worse increase complexity design well aggressive time market requirements newer generation integrated circuits lead either designers unintentionally introduce security vulnerabilities verification engineers fail detecting earlier design lifecycle overlooked undetected vulnerabilities exploited malicious entities subsequent stages lifecycle ever widening variety hardware attacks ability ascertain provenance vulnerabilities therefore becomes pressing issue security assurance across whole lifecycle required ensured posit malicious unintentional breach security policies device reflected form anomalies traditional design verification testing activities throughout lifecycle digital simulacrum devices lifecycle called digital twin dt formed data gathered different stages secure lifecycle device paper put forward realization intertwined relationships security vulnerabilities data available silicon lifecycle formulate different components ai driven dt framework proposed dt framework leverages relationships relational learning achieve forward backward trust analysis functionalities enabling security aware management entire lifecycle finally provide potential future research avenues challenges realization digital twin framework enable secure semiconductor lifecycle management,,0.84,,
business,Academic Paper,arXiv Repository,Model bias identification for Bayesian calibration of stochastic digital twins of bridges,"Simulation-based digital twins must provide accurate, robust and reliable digital representations of their physical counterparts. Quantifying the uncertainty in their predictions plays, therefore, a key role in making better-informed decisions that impact the actual system. The update of the simulation model based on data must be then carefully implemented. When applied to complex standing structures such as bridges, discrepancies between the computational model and the real system appear as model bias, which hinders the trustworthiness of the digital twin and increases its uncertainty. Classical Bayesian updating approaches aiming to infer the model parameters often fail at compensating for such model bias, leading to overconfident and unreliable predictions. In this paper, two alternative model bias identification approaches are evaluated in the context of their applicability to digital twins of bridges. A modularized version of Kennedy and O'Hagan's approach and another one based on Orthogonal Gaussian Processes are compared with the classical Bayesian inference framework in a set of representative benchmarks. Additionally, two novel extensions are proposed for such models: the inclusion of noise-aware kernels and the introduction of additional variables not present in the computational model through the bias term. The integration of such approaches in the digital twin corrects the predictions, quantifies their uncertainty, estimates noise from unknown physical sources of error and provides further insight into the system by including additional pre-existing information without modifying the computational model.",simulationbased digital twins must provide accurate robust reliable digital representations physical counterparts quantifying uncertainty predictions plays therefore key role making betterinformed decisions impact actual system update simulation model based data must carefully implemented applied complex standing structures bridges discrepancies computational model real system appear model bias hinders trustworthiness digital twin increases uncertainty classical bayesian updating approaches aiming infer model parameters often fail compensating model bias leading overconfident unreliable predictions paper two alternative model bias identification approaches evaluated context applicability digital twins bridges modularized version kennedy ohagans approach another one based orthogonal gaussian processes compared classical bayesian inference framework set representative benchmarks additionally two novel extensions proposed models inclusion noiseaware kernels introduction additional variables present computational model bias term integration approaches digital twin corrects predictions quantifies uncertainty estimates noise unknown physical sources error provides insight system including additional preexisting information without modifying computational model,,,-0.718,
business,Academic Paper,arXiv Repository,Change Management using Generative Modeling on Digital Twins,"A key challenge faced by small and medium-sized business entities is securely managing software updates and changes. Specifically, with rapidly evolving cybersecurity threats, changes/updates/patches to software systems are necessary to stay ahead of emerging threats and are often mandated by regulators or statutory authorities to counter these. However, security patches/updates require stress testing before they can be released in the production system. Stress testing in production environments is risky and poses security threats. Large businesses usually have a non-production environment where such changes can be made and tested before being released into production. Smaller businesses do not have such facilities. In this work, we show how ""digital twins"", especially for a mix of IT and IoT environments, can be created on the cloud. These digital twins act as a non-production environment where changes can be applied, and the system can be securely tested before patch release. Additionally, the non-production digital twin can be used to collect system data and run stress tests on the environment, both manually and automatically. In this paper, we show how using a small sample of real data/interactions, Generative Artificial Intelligence (AI) models can be used to generate testing scenarios to check for points of failure.",key challenge faced small mediumsized business entities securely managing software updates changes specifically rapidly evolving cybersecurity threats changesupdatespatches software systems necessary stay ahead emerging threats often mandated regulators statutory authorities counter however security patchesupdates require stress testing released production system stress testing production environments risky poses security threats large businesses usually nonproduction environment changes made tested released production smaller businesses facilities work show digital twins especially mix iot environments created cloud digital twins act nonproduction environment changes applied system securely tested patch release additionally nonproduction digital twin used collect system data run stress tests environment manually automatically paper show using small sample real datainteractions generative artificial intelligence ai models used generate testing scenarios check points failure,,-0.784,-0.784,
business,Academic Paper,arXiv Repository,Empowering Cognitive Digital Twins with Generative Foundation Models: Developing a Low-Carbon Integrated Freight Transportation System,"Effective monitoring of freight transportation is essential for advancing sustainable, low-carbon economies. Traditional methods relying on single-modal data and discrete simulations fall short in optimizing intermodal systems holistically. These systems involve interconnected processes that affect shipping time, costs, emissions, and socio-economic factors. Developing digital twins for real-time awareness, predictive analytics, and urban logistics optimization requires extensive efforts in knowledge discovery, data integration, and multi-domain simulation. Recent advancements in generative AI offer new opportunities to streamline digital twin development by automating knowledge discovery and data integration, generating innovative simulation and optimization solutions. These models extend digital twins' capabilities by promoting autonomous workflows for data engineering, analytics, and software development. This paper proposes an innovative paradigm that leverages generative AI to enhance digital twins for urban research and operations. Using freight decarbonization as a case study, we propose a conceptual framework employing transformer-based language models to enhance an urban digital twin through foundation models. We share preliminary results and our vision for more intelligent, autonomous, and general-purpose digital twins for optimizing integrated freight systems from multimodal to synchromodal paradigms.",effective monitoring freight transportation essential advancing sustainable lowcarbon economies traditional methods relying singlemodal data discrete simulations fall short optimizing intermodal systems holistically systems involve interconnected processes affect shipping time costs emissions socioeconomic factors developing digital twins realtime awareness predictive analytics urban logistics optimization requires extensive efforts knowledge discovery data integration multidomain simulation recent advancements generative ai offer new opportunities streamline digital twin development automating knowledge discovery data integration generating innovative simulation optimization solutions models extend digital twins capabilities promoting autonomous workflows data engineering analytics software development paper proposes innovative paradigm leverages generative ai enhance digital twins urban research operations using freight decarbonization case study propose conceptual framework employing transformerbased language models enhance urban digital twin foundation models share preliminary results vision intelligent autonomous generalpurpose digital twins optimizing integrated freight systems multimodal synchromodal paradigms,0.985,,0.985,0.985
business,Academic Paper,arXiv Repository,A blockchain-based intelligent recommender system framework for enhancing supply chain resilience,"Applying advanced digital technologies such as artificial intelligence (AI), blockchain (BLC), bigdata analytics (BDA) and digital twin (DT)/simulations to enhance supply chain resilience (SCRes) has been widely discussed in light of the global pandemic, regional conflicts, and the technology revolution such as Industry 4.0 and 5.0. Previous studies are limited at the conceptual level as the proactive SCRes measure with a standalone fashion. The intelligent recommendation system (IRS) obtains the capabilities for enhancing SCRes as a reactive digital measure. However, the utilization of the IRS as the SCRes enhancement tool is neglected, investigation on implementing the IRS for the SC disruption response is yet to come. To close these gaps, a data-driven supply chain disruption response IRS baseline framework was proposed by this research as an initial SCRes reactive solution. To guarantee the reliability of the proposed IRS as a stable, secure, and resilient decision support system, blockchain technology is integrated into the baseline architecture. The BLC-IRS framework is demonstrated with user prototype and industrial case to present its executable functions. A system dynamics (SD) simulation model is adopted to validate the BLC-IRS framework, the simulation results indicated that our proposed BLC-IRS can be implemented as an effective a SC disruption response measure. Our developed BLC-IRS contributes an executable SCRes digital solution with synthetic technologies as a reactive SCRes measure, enabled users to mitigate the firm and partial network level disruption in an agile and safe manner.",applying advanced digital technologies artificial intelligence ai blockchain blc bigdata analytics bda digital twin dtsimulations enhance supply chain resilience scres widely discussed light global pandemic regional conflicts technology revolution industry previous studies limited conceptual level proactive scres measure standalone fashion intelligent recommendation system irs obtains capabilities enhancing scres reactive digital measure however utilization irs scres enhancement tool neglected investigation implementing irs sc disruption response yet come close gaps datadriven supply chain disruption response irs baseline framework proposed research initial scres reactive solution guarantee reliability proposed irs stable secure resilient decision support system blockchain technology integrated baseline architecture blcirs framework demonstrated user prototype industrial case present executable functions system dynamics sd simulation model adopted validate blcirs framework simulation results indicated proposed blcirs implemented effective sc disruption response measure developed blcirs contributes executable scres digital solution synthetic technologies reactive scres measure enabled users mitigate firm partial network level disruption agile safe manner,,,,
business,Academic Paper,arXiv Repository,"Revisiting Digital Twins: Origins, Fundamentals and Practices","The Digital Twins (DT) has quickly become a hot topic since it was proposed. It not only appears in all kinds of commercial propaganda, but also is widely quoted by academic circles. However, there are misstatements and misuse of the term DT in business and academy. This paper revisits Digital Twins and defines it to be a more advanced system/product/service modelling and simulation environment that combines the most modern Information Communication Technology (ICTs) and engineering mechanisms digitization, and characterized by system/product/service life cycle management, physically geometric visualization, real-time sensing and measurement of system operating conditions, predictability of system performance/safety/lifespan, complete engineering mechanisms-based simulations. The idea of Digital Twins originates from modelling and simulation practices of engineering informatization, including Virtual Manufacturing (VM), Model Predictive Control (MPC), and Building Information Model (BIM). Based on the two-element VM model, we propose a three-element model to represent Digital Twins. Digital Twins does not have its own unique technical characteristics; the existing practices of Digital Twins are extensions of the engineering informatization embracing modern ICTs. These insights clarify the origin of Digital Twins and its technical essentials.",digital twins dt quickly become hot topic since proposed appears kinds commercial propaganda also widely quoted academic circles however misstatements misuse term dt business academy paper revisits digital twins defines advanced systemproductservice modelling simulation environment combines modern information communication technology icts engineering mechanisms digitization characterized systemproductservice life cycle management physically geometric visualization realtime sensing measurement system operating conditions predictability system performancesafetylifespan complete engineering mechanismsbased simulations idea digital twins originates modelling simulation practices engineering informatization including virtual manufacturing vm model predictive control mpc building information model bim based twoelement vm model propose threeelement model represent digital twins digital twins unique technical characteristics existing practices digital twins extensions engineering informatization embracing modern icts insights clarify origin digital twins technical essentials,,,,
business,Academic Paper,arXiv Repository,The Design of a 3D Character Animation System for Digital Twins in the Metaverse,"In the context of Industry 4.0, digital twin technology has emerged with rapid advancements as a powerful tool for visualizing and analyzing industrial assets. This technology has attracted considerable interest from researchers across diverse domains such as manufacturing, security, transportation, and gaming. The metaverse has emerged as a significant enabler in these domains, facilitating the integration of various technologies to create virtual replicas of physical assets. The utilization of 3D character animation, often referred to as avatars, is crucial for implementing the metaverse. Traditionally, costly motion capture technologies are employed for creating a realistic avatar system. To meet the needs of this evolving landscape, we have developed a modular framework tailored for asset digital twins as a more affordable alternative. This framework offers flexibility for the independent customization of individual system components. To validate our approach, we employ the English peg solitaire game as a use case, generating a solution tree using the breadth-first search algorithm. The results encompass both qualitative and quantitative findings of a data-driven 3D animation system utilizing motion primitives. The presented methodologies and infrastructure are adaptable and modular, making them applicable to asset digital twins across diverse business contexts. This case study lays the groundwork for pilot applications and can be tailored for education, health, or Industry 4.0 material development.",context industry digital twin technology emerged rapid advancements powerful tool visualizing analyzing industrial assets technology attracted considerable interest researchers across diverse domains manufacturing security transportation gaming metaverse emerged significant enabler domains facilitating integration various technologies create virtual replicas physical assets utilization character animation often referred avatars crucial implementing metaverse traditionally costly motion capture technologies employed creating realistic avatar system meet needs evolving landscape developed modular framework tailored asset digital twins affordable alternative framework offers flexibility independent customization individual system components validate approach employ english peg solitaire game use case generating solution tree using breadthfirst search algorithm results encompass qualitative quantitative findings datadriven animation system utilizing motion primitives presented methodologies infrastructure adaptable modular making applicable asset digital twins across diverse business contexts case study lays groundwork pilot applications tailored education health industry material development,0.978,0.978,0.978,
business,Academic Paper,arXiv Repository,Digital Twin-Empowered Smart Attack Detection System for 6G Edge of Things Networks,"As global Internet of Things (IoT) devices connectivity surges, a significant portion gravitates towards the Edge of Things (EoT) network. This shift prompts businesses to deploy infrastructure closer to end-users, enhancing accessibility. However, the growing EoT network expands the attack surface, necessitating robust and proactive security measures. Traditional solutions fall short against dynamic EoT threats, highlighting the need for proactive and intelligent systems. We introduce a digital twin-empowered smart attack detection system for 6G EoT networks. Leveraging digital twin and edge computing, it monitors and simulates physical assets in real time, enhancing security. An online learning module in the proposed system optimizes the network performance. Our system excels in proactive threat detection, ensuring 6G EoT network security. The performance evaluations demonstrate its effectiveness, robustness, and adaptability using real datasets.",global internet things iot devices connectivity surges significant portion gravitates towards edge things eot network shift prompts businesses deploy infrastructure closer endusers enhancing accessibility however growing eot network expands attack surface necessitating robust proactive security measures traditional solutions fall short dynamic eot threats highlighting need proactive intelligent systems introduce digital twinempowered smart attack detection system g eot networks leveraging digital twin edge computing monitors simulates physical assets real time enhancing security online learning module proposed system optimizes network performance system excels proactive threat detection ensuring g eot network security performance evaluations demonstrate effectiveness robustness adaptability using real datasets,,0.974,0.974,
business,Academic Paper,arXiv Repository,An Overview of Digital Twins Application Domains in Smart Energy Grid,"The Digital Twins offer promising solutions for smart grid challenges related to the optimal operation, management, and control of energy assets, for safe and reliable distribution of energy. These challenges are more pressing nowadays than ever due to the large-scale adoption of distributed renewable resources at the edge of the grid. The digital twins are leveraging technologies such as the Internet of Things, big data analytics, machine learning, and cloud computing, to analyze data from different energy sensors, view and verify the status of physical energy assets and extract useful information to predict and optimize the assets performance. In this paper, we will provide an overview of the Digital Twins application domains in the smart grid while analyzing existing the state of the art literature. We have focused on the following application domains: energy asset modeling, fault and security diagnosis, operational optimization, and business models. Most of the relevant literature approaches found are published in the last three years showing that the domain of Digital Twins application in smart grid is hot and gradually developing. Anyway, there is no unified view on the Digital Twins implementation and integration with energy management processes, thus, much work still needs to be done to understand and automatize the smart grid management.",digital twins offer promising solutions smart grid challenges related optimal operation management control energy assets safe reliable distribution energy challenges pressing nowadays ever due largescale adoption distributed renewable resources edge grid digital twins leveraging technologies internet things big data analytics machine learning cloud computing analyze data different energy sensors view verify status physical energy assets extract useful information predict optimize assets performance paper provide overview digital twins application domains smart grid analyzing existing state art literature focused following application domains energy asset modeling fault security diagnosis operational optimization business models relevant literature approaches found published last three years showing domain digital twins application smart grid hot gradually developing anyway unified view digital twins implementation integration energy management processes thus much work still needs done understand automatize smart grid management,,0.993,0.993,0.993
